,count,state,lat,long,date,urban
17047,5,US-TX,30.630537,-96.308741,2018-02-16,1
17048,1,US-TX,30.6192172,-96.30975190000001,2018-02-04,1
17049,90,US-TX,30.5697005,-96.24647399999999,2018-02-04,0
17050,90,US-TX,30.5697005,-96.24647399999999,2018-02-04,0
17051,22,US-TX,30.630537,-96.308741,2018-02-17,1
17052,1,US-TX,30.6427859,-96.3373947,2018-02-23,1
17053,1,US-TX,30.6427859,-96.3373947,2018-02-17,1
17054,6,US-TX,30.4780076,-96.3151968,2018-02-23,0
17055,140,US-TX,30.4269913,-96.21182440000001,2018-02-11,0
17056,15,US-TX,30.562224,-96.213541,2018-02-17,0
17057,500,US-TX,30.562224,-96.213541,2018-02-03,0
17058,1,US-TX,30.630125,-96.36487,2018-02-13,1
17059,2,US-TX,30.618257399999997,-96.3050573,2018-02-04,1
17060,1,US-TX,30.791985999999998,-96.25995400000001,2018-02-08,0
17061,1,US-TX,30.791985999999998,-96.25995400000001,2018-02-12,0
17062,3,US-TX,30.791985999999998,-96.25995400000001,2018-02-09,0
17063,16,US-TX,30.584731,-96.30493,2018-02-24,1
17064,3,US-TX,30.591431300000004,-96.2758809,2018-02-01,0
17065,1,US-TX,30.6427859,-96.3373947,2018-02-27,1
17066,1,US-TX,30.791985999999998,-96.25995400000001,2018-02-23,0
17067,20,US-TX,30.561334999999996,-96.274918,2018-02-17,0
17068,1,US-TX,30.6029147,-96.3609338,2018-02-02,0
17069,12,US-TX,30.584731,-96.30493,2018-02-23,1
17070,100,US-TX,30.663937199999996,-96.3246138,2018-02-18,0
17071,2,US-TX,30.5920152,-96.3153328,2018-02-23,1
17072,70,US-TX,30.547209000000002,-96.189634,2018-02-05,0
17073,1,US-TX,30.791985999999998,-96.25995400000001,2018-02-05,0
17074,1,US-TX,30.791985999999998,-96.25995400000001,2018-02-11,0
17075,1,US-TX,30.791985999999998,-96.25995400000001,2018-02-01,0
17076,29,US-TX,30.6155147,-96.34125709999999,2018-02-20,1
17077,9,US-TX,30.584731,-96.30493,2018-02-22,1
17078,3,US-TX,30.574259,-96.305738,2018-02-18,1
17079,3,US-TX,30.542701399999995,-96.30724670000001,2018-02-17,0
17080,22,US-TX,30.562224,-96.213541,2018-02-21,0
17081,50,US-TX,30.562224,-96.213541,2018-02-01,0
17082,150,US-TX,30.562224,-96.213541,2018-02-24,0
17083,4,US-TX,30.630537,-96.308741,2018-02-18,1
17084,1,US-TX,30.6427859,-96.3373947,2018-02-24,1
17085,70,US-TX,30.4780076,-96.3151968,2018-02-18,0
17086,1,US-TX,30.791985999999998,-96.25995400000001,2018-02-02,0
17087,5,US-TX,30.5921424,-96.4047503,2018-02-27,0
17088,2,US-TX,30.562224,-96.213541,2018-02-05,0
17089,120,US-TX,30.562224,-96.213541,2018-02-01,0
17090,150,US-TX,30.562224,-96.213541,2018-02-24,0
17091,3,US-TX,30.6404229,-96.3613844,2018-02-15,1
17092,2,US-TX,30.599238800000002,-96.32350720000001,2018-02-23,1
17093,50,US-TX,30.541943699999997,-96.3091886,2018-02-17,0
17094,1,US-TX,30.6427859,-96.3373947,2018-02-23,1
17095,1,US-TX,30.623888899999997,-96.3198209,2018-02-19,1
17096,1,US-TX,30.623888899999997,-96.3198209,2018-02-17,1
17097,300,US-TX,30.5921424,-96.4047503,2018-02-10,0
17098,1000,US-TX,30.562224,-96.213541,2018-02-03,0
17099,15,US-TX,30.562224,-96.213541,2018-02-17,0
17100,700,US-TX,30.562224,-96.213541,2018-02-10,0
17101,5,US-TX,30.562224,-96.213541,2018-02-28,0
17102,500,US-TX,30.562224,-96.213541,2018-02-10,0
17103,25,US-TX,30.7180419,-96.38744009999999,2018-02-16,0
17104,400,US-TX,30.5681733,-96.2132835,2018-02-03,0
17105,1,US-TX,30.623888899999997,-96.3198209,2018-02-09,1
17106,300,US-TX,30.4780076,-96.3151968,2018-02-03,0
17107,200,US-TX,30.4269913,-96.21182440000001,2018-02-24,0
17108,20,US-TX,30.4269913,-96.21182440000001,2018-02-10,0
17109,2,US-TX,30.604744699999998,-96.31688869999999,2018-02-24,1
17110,4,US-TX,30.645287899999996,-96.2951439,2018-02-21,0
17111,13,US-TX,30.642416700000002,-96.3609123,2018-02-16,1
17112,1,US-TX,30.542701399999995,-96.30724670000001,2018-02-19,0
17113,1,US-TX,30.623888899999997,-96.3198209,2018-02-16,1
17114,50,US-TX,30.4269913,-96.21182440000001,2018-02-24,0
17115,50,US-TX,30.5921424,-96.4047503,2018-02-25,0
17116,4,US-TX,30.645287899999996,-96.2951439,2018-02-21,0
17117,13,US-TX,30.626351,-96.325193,2018-02-17,1
17118,6,US-TX,30.630537,-96.308741,2018-02-16,1
17119,1,US-TX,30.623888899999997,-96.3198209,2018-02-14,1
17120,19,US-TX,30.601929700000003,-96.3061845,2018-02-24,1
17121,25,US-TX,30.4269913,-96.21182440000001,2018-02-05,0
17122,450,US-TX,30.5921424,-96.4047503,2018-02-17,0
17123,100,US-TX,30.5921424,-96.4047503,2018-02-04,0
17124,754,US-TX,30.5921424,-96.4047503,2018-02-13,0
17125,1,US-TX,30.645287899999996,-96.2951439,2018-02-02,0
17126,10,US-TX,30.645287899999996,-96.2951439,2018-02-16,0
17127,50,US-TX,30.645287899999996,-96.2951439,2018-02-28,0
17128,1000,US-TX,30.544059700000002,-96.3088667,2018-02-19,0
17129,3,US-TX,30.621442300000002,-96.320411,2018-02-17,1
17130,3,US-TX,30.635105699999997,-96.2968397,2018-02-04,0
17131,4,US-TX,30.568542800000003,-96.2876987,2018-03-08,0
17132,2,US-TX,30.611594800000002,-96.2947583,2018-03-09,1
17133,1,US-TX,30.6147684,-96.34114190000001,2018-03-29,1
17134,22,US-TX,30.5921424,-96.4047503,2018-03-01,0
17135,2,US-TX,30.4269913,-96.21182440000001,2018-03-11,0
17136,2,US-TX,30.4269913,-96.21182440000001,2018-03-08,0
17137,1,US-TX,30.562224,-96.213541,2018-03-17,0
17138,1,US-TX,30.6155147,-96.34125709999999,2018-03-25,1
17139,6,US-TX,30.6296528,-96.3085483,2018-03-19,1
17140,1,US-TX,30.6296528,-96.3085483,2018-03-13,1
17141,13,US-TX,30.562224,-96.213541,2018-03-03,0
17142,3,US-TX,30.5920152,-96.3153328,2018-03-09,1
17143,1,US-TX,30.611594800000002,-96.2947583,2018-03-08,1
17144,1,US-TX,30.562224,-96.213541,2018-03-11,0
17145,1,US-TX,30.6155147,-96.34125709999999,2018-03-30,1
17146,1,US-TX,30.523464,-96.274734,2018-03-15,0
17147,1,US-TX,30.6025318,-96.30568029999999,2018-03-10,1
17148,200,US-TX,30.4780076,-96.3151968,2018-03-03,0
17149,5,US-TX,30.6619223,-96.33641479999999,2018-03-02,1
17150,50,US-TX,30.562224,-96.213541,2018-03-04,0
17151,2,US-TX,30.562224,-96.213541,2018-03-03,0
17152,45,US-TX,30.5921424,-96.4047503,2018-03-06,0
17153,16,US-TX,30.659381300000003,-96.3368636,2018-03-15,1
17154,4,US-TX,30.568542800000003,-96.2876987,2018-03-08,0
17155,1,US-TX,30.618257399999997,-96.3050573,2018-03-15,1
17156,85,US-TX,30.579779,-96.293204,2018-03-02,1
17157,50,US-TX,30.594495399999996,-96.31473659999999,2018-03-07,1
17158,5,US-TX,30.592511199999997,-96.2497187,2018-03-08,0
17159,5,US-TX,30.592511199999997,-96.2497187,2018-03-08,0
17160,2,US-TX,30.4269913,-96.21182440000001,2018-03-08,0
17161,1,US-TX,30.645287899999996,-96.2951439,2018-03-02,0
17162,1,US-TX,30.608168100000004,-96.3050476,2018-03-24,1
17163,1,US-TX,30.6296528,-96.3085483,2018-03-12,1
17164,2,US-TX,30.611594800000002,-96.2947583,2018-03-09,1
17165,6,US-TX,30.607703000000004,-96.3340473,2018-03-13,1
17166,5,US-TX,30.594495399999996,-96.31473659999999,2018-03-08,1
17167,400,US-TX,30.4780076,-96.3151968,2018-03-02,0
17168,1,US-TX,30.607703000000004,-96.3340473,2018-04-13,1
17169,1,US-TX,30.607703000000004,-96.3340473,2018-04-27,1
17170,1,US-TX,30.607703000000004,-96.3340473,2018-04-20,1
17171,1,US-TX,30.607703000000004,-96.3340473,2018-04-25,1
17172,1,US-TX,30.629832899999997,-96.3471114,2018-04-20,1
17173,1,US-TX,30.629832899999997,-96.3471114,2018-04-27,1
17174,2,US-TX,30.629832899999997,-96.3471114,2018-04-22,1
17175,1,US-TX,30.6155147,-96.34125709999999,2018-04-18,1
17176,1,US-TX,30.640865899999998,-96.3356781,2018-04-04,1
17177,1,US-TX,30.6155147,-96.34125709999999,2018-04-25,1
17178,1,US-TX,30.6352165,-96.35055899999999,2018-04-15,1
17179,1,US-TX,30.6427859,-96.3373947,2018-04-27,1
17180,2,US-TX,30.6155147,-96.34125709999999,2018-04-17,1
17181,1,US-TX,30.6162,-96.3436,2018-04-25,1
17182,1,US-TX,30.6427859,-96.3373947,2018-04-12,1
17183,2,US-TX,30.607703000000004,-96.3340473,2018-04-21,1
17184,1,US-TX,30.6427859,-96.3373947,2018-04-18,1
17185,1,US-TX,30.6427859,-96.3373947,2018-04-24,1
17186,1,US-TX,30.6427859,-96.3373947,2018-04-21,1
17187,1,US-TX,30.6427859,-96.3373947,2018-04-26,1
17188,1,US-TX,30.601929700000003,-96.3061845,2018-04-15,1
17189,1,US-TX,30.629832899999997,-96.3471114,2018-04-22,1
17190,1,US-TX,30.629832899999997,-96.3471114,2018-04-09,1
17191,7,US-TX,30.659381300000003,-96.3368636,2018-04-18,1
17192,4,US-TX,30.6325947,-96.3461709,2018-04-19,1
17193,1,US-TX,30.607703000000004,-96.3340473,2018-04-11,1
17194,1,US-TX,30.607703000000004,-96.3340473,2018-04-27,1
17195,1,US-TX,30.611594800000002,-96.2947583,2018-04-08,1
17196,1,US-TX,30.629832899999997,-96.3471114,2018-04-21,1
17197,1,US-TX,30.629832899999997,-96.3471114,2018-04-29,1
17198,4,US-TX,30.629832899999997,-96.3471114,2018-04-21,1
17199,2,US-TX,30.607703000000004,-96.3340473,2018-04-24,1
17200,2,US-TX,30.659381300000003,-96.3368636,2018-04-13,1
17201,3,US-TX,30.607703000000004,-96.3340473,2018-04-20,1
17202,2,US-TX,30.607703000000004,-96.3340473,2018-04-08,1
17203,3,US-TX,30.607703000000004,-96.3340473,2018-04-20,1
17204,1,US-TX,29.2699985,-103.3004522,2018-02-08,0
17205,4,US-TX,30.25853,-103.56535,2018-02-11,0
17206,4,US-TX,30.25853,-103.56535,2018-02-11,0
17207,1,US-TX,29.272249300000002,-103.298049,2018-03-12,0
17208,1,US-TX,30.152200699999998,-103.283699,2018-03-14,0
17209,1,US-TX,29.272249300000002,-103.298049,2018-03-10,0
17210,1,US-TX,29.272249300000002,-103.298049,2018-03-14,0
17211,1,US-TX,29.2786999,-103.3696976,2018-03-23,0
17212,1,US-TX,29.2786999,-103.3696976,2018-03-23,0
17213,1,US-TX,29.270321399999997,-103.2755613,2018-03-15,0
17214,1,US-TX,29.1797657,-102.9558903,2018-03-08,0
17215,1,US-TX,29.272249300000002,-103.298049,2018-03-10,0
17216,5,US-TX,29.3185837,-103.45499040000001,2018-03-10,0
17217,5,US-TX,29.275959999999998,-103.302308,2018-03-28,0
17218,1,US-TX,29.272249300000002,-103.298049,2018-04-30,0
17219,1,US-TX,30.2044271,-103.24307440000001,2018-04-18,0
17220,1,US-TX,29.3160018,-103.6104727,2018-04-24,0
17221,1,US-TX,31.655354100000004,-99.0014076,2018-02-18,0
17222,1,US-TX,31.655354100000004,-99.0014076,2018-02-18,0
17223,1,US-TX,31.6543225,-98.9949509,2018-02-18,0
17224,1,US-TX,31.6543225,-98.9949509,2018-02-18,0
17225,1,US-TX,31.655556,-98.99945799999999,2018-02-18,0
17226,1,US-TX,31.70935,-98.99113,2018-02-18,1
17227,1,US-TX,31.6543225,-98.9949509,2018-02-18,0
17228,1,US-TX,31.655556,-98.99945799999999,2018-02-18,0
17229,1,US-TX,31.6543225,-98.9949509,2018-02-18,0
17230,1,US-TX,31.6543225,-98.9949509,2018-02-18,0
17231,1,US-TX,31.6543225,-98.9949509,2018-02-18,0
17232,1,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17233,2,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17234,1,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17235,1,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17236,2,US-TX,31.655696999999996,-98.994697,2018-02-18,0
17237,1,US-TX,31.655354100000004,-99.0014076,2018-02-18,0
17238,2,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17239,2,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17240,1,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17241,2,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17242,2,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17243,1,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17244,1,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17245,1,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17246,1,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17247,1,US-TX,31.735832199999997,-98.9760876,2018-02-18,0
17248,1,US-TX,31.655354100000004,-99.0014076,2018-02-18,0
17249,1,US-TX,31.6543225,-98.9949509,2018-02-18,0
17250,1,US-TX,31.727120000000003,-99.12590809999999,2018-03-16,0
17251,3,US-TX,31.819303700000003,-98.9913225,2018-03-08,0
17252,2,US-TX,31.735832199999997,-98.9760876,2018-03-16,0
17253,1,US-TX,31.735832199999997,-98.9760876,2018-03-29,0
17254,4,US-TX,31.725761,-98.989378,2018-03-28,1
17255,2,US-TX,31.819303700000003,-98.9913225,2018-04-07,0
17256,2,US-TX,31.819303700000003,-98.9913225,2018-04-07,0
17257,4,US-TX,31.735832199999997,-98.9760876,2018-04-08,0
17258,2,US-TX,31.819303700000003,-98.9913225,2018-04-15,0
17259,6,US-TX,31.735832199999997,-98.9760876,2018-04-07,0
17260,2,US-TX,31.819303700000003,-98.9913225,2018-04-15,0
17261,3,US-TX,31.735832199999997,-98.9760876,2018-04-27,0
17262,3,US-TX,31.735832199999997,-98.9760876,2018-04-15,0
17263,6,US-TX,31.735832199999997,-98.9760876,2018-04-07,0
17264,3,US-TX,31.735832199999997,-98.9760876,2018-04-15,0
17265,3,US-TX,31.735832199999997,-98.9760876,2018-04-15,0
17266,2,US-TX,31.819303700000003,-98.9913225,2018-04-15,0
17267,2,US-TX,31.819303700000003,-98.9913225,2018-04-15,0
17268,3,US-TX,31.735832199999997,-98.9760876,2018-04-15,0
17269,500,US-TX,30.4234217,-96.7592955,2018-02-17,0
17270,3,US-TX,30.64054,-98.080258,2018-02-03,0
17271,48,US-TX,30.7323927,-98.36420059999999,2018-02-13,0
17272,14,US-TX,30.677044199999997,-98.0862808,2018-02-03,0
17273,16,US-TX,30.677044199999997,-98.0862808,2018-02-03,0
17274,6,US-TX,30.722985700000002,-98.3884907,2018-02-12,1
17275,15,US-TX,30.677044199999997,-98.0862808,2018-02-03,0
17276,7,US-TX,30.6137603,-98.3884478,2018-02-16,0
17277,4,US-TX,30.741845,-98.36788100000001,2018-02-03,0
17278,1,US-TX,30.594165999999998,-98.256681,2018-02-23,0
17279,1,US-TX,30.594165999999998,-98.256681,2018-02-10,0
17280,10,US-TX,30.6301576,-98.0801868,2018-02-03,0
17281,10,US-TX,30.6301576,-98.0801868,2018-02-03,0
17282,10,US-TX,30.6301576,-98.0801868,2018-02-03,0
17283,30,US-TX,30.619004800000003,-98.0728912,2018-02-02,0
17284,100,US-TX,30.8498477,-98.133359,2018-02-17,0
17285,15,US-TX,30.722985700000002,-98.3884907,2018-02-14,1
17286,16,US-TX,30.677044199999997,-98.0862808,2018-02-03,0
17287,16,US-TX,30.677044199999997,-98.0862808,2018-02-03,0
17288,14,US-TX,30.722985700000002,-98.3884907,2018-02-17,1
17289,15,US-TX,30.677044199999997,-98.0862808,2018-02-03,0
17290,150,US-TX,30.642712100000004,-98.08943509999999,2018-02-03,0
17291,12,US-TX,30.8773,-98.43799999999999,2018-02-14,0
17292,10,US-TX,30.6301576,-98.0801868,2018-02-03,0
17293,5,US-TX,30.642712100000004,-98.08943509999999,2018-02-03,0
17294,35,US-TX,30.642712100000004,-98.08943509999999,2018-02-03,0
17295,1,US-TX,30.6301576,-98.0801868,2018-02-03,0
17296,1,US-TX,30.6301576,-98.0801868,2018-02-03,0
17297,10,US-TX,30.6301576,-98.0801868,2018-02-03,0
17298,1,US-TX,30.6301576,-98.0801868,2018-02-03,0
17299,30,US-TX,30.619004800000003,-98.0728912,2018-02-02,0
17300,25,US-TX,30.8498477,-98.133359,2018-02-03,0
17301,6,US-TX,30.621198,-98.074291,2018-02-03,0
17302,31,US-TX,30.642712100000004,-98.08943509999999,2018-02-03,0
17303,4,US-TX,30.593215999999998,-98.254924,2018-02-20,0
17304,1,US-TX,30.7431179,-98.368218,2018-02-02,0
17305,1,US-TX,30.7431179,-98.368218,2018-02-02,0
17306,15,US-TX,30.7431179,-98.368218,2018-02-26,0
17307,1,US-TX,30.7431179,-98.368218,2018-02-28,0
17308,20,US-TX,30.9472979,-97.8973546,2018-02-02,0
17309,16,US-TX,30.677986999999998,-98.083538,2018-02-03,0
17310,16,US-TX,30.6301576,-98.0801868,2018-02-03,0
17311,5,US-TX,30.6301576,-98.0801868,2018-02-03,0
17312,20,US-TX,30.642712100000004,-98.08943509999999,2018-02-03,0
17313,150,US-TX,30.642712100000004,-98.08943509999999,2018-02-03,0
17314,4,US-TX,30.593215999999998,-98.254924,2018-02-20,0
17315,3,US-TX,30.7431179,-98.368218,2018-02-04,0
17316,18,US-TX,30.6849833,-98.3517167,2018-02-16,0
17317,50,US-TX,30.7188168,-98.35158349999999,2018-02-19,0
17318,12,US-TX,30.8773,-98.43799999999999,2018-02-14,0
17319,150,US-TX,30.642712100000004,-98.08943509999999,2018-02-03,0
17320,80,US-TX,30.7188168,-98.35158349999999,2018-02-13,0
17321,1,US-TX,30.593954999999998,-98.256159,2018-02-02,0
17322,5,US-TX,30.8498477,-98.133359,2018-02-04,0
17323,50,US-TX,30.642712100000004,-98.08943509999999,2018-02-03,0
17324,20,US-TX,30.642712100000004,-98.08943509999999,2018-02-03,0
17325,4,US-TX,30.783949,-98.23996070000001,2018-02-10,0
17326,4,US-TX,30.8498477,-98.133359,2018-02-10,0
17327,2,US-TX,30.593215999999998,-98.254924,2018-02-22,0
17328,150,US-TX,30.722985700000002,-98.3884907,2018-02-11,1
17329,2,US-TX,30.591498699999995,-98.2571375,2018-02-20,0
17330,1,US-TX,30.594165999999998,-98.256681,2018-02-07,0
17331,1,US-TX,30.7431179,-98.368218,2018-02-02,0
17332,8,US-TX,30.722985700000002,-98.3884907,2018-02-18,1
17333,9,US-TX,30.722985700000002,-98.3884907,2018-02-05,1
17334,1,US-TX,30.594165999999998,-98.256681,2018-02-23,0
17335,1,US-TX,30.6301576,-98.0801868,2018-02-03,0
17336,6,US-TX,30.7431179,-98.368218,2018-03-15,0
17337,1,US-TX,30.722985700000002,-98.3884907,2018-03-01,1
17338,25,US-TX,30.964325,-97.954661,2018-03-14,0
17339,2,US-TX,30.562911,-98.293595,2018-03-05,0
17340,25,US-TX,30.619004800000003,-98.0728912,2018-03-03,0
17341,1,US-TX,30.452466100000002,-98.1929843,2018-03-03,0
17342,2,US-TX,30.562911,-98.293595,2018-03-05,0
17343,1,US-TX,30.452618,-98.192877,2018-03-03,0
17344,2,US-TX,30.562911,-98.293595,2018-03-05,0
17345,7,US-TX,30.562911,-98.293595,2018-03-12,0
17346,2,US-TX,30.562911,-98.293595,2018-03-05,0
17347,2,US-TX,30.562911,-98.293595,2018-03-05,0
17348,2,US-TX,30.5676,-98.2816,2018-03-13,1
17349,3,US-TX,30.56751,-98.282602,2018-03-12,1
17350,2,US-TX,30.7431179,-98.368218,2018-03-01,0
17351,1,US-TX,30.771716499999997,-98.23225490000002,2018-03-24,0
17352,6,US-TX,30.8498477,-98.133359,2018-03-03,0
17353,2,US-TX,30.563102,-98.29342199999999,2018-03-05,0
17354,1,US-TX,30.593954999999998,-98.256159,2018-03-22,0
17355,7,US-TX,30.569325,-98.29221,2018-03-12,1
17356,1,US-TX,30.771716499999997,-98.23225490000002,2018-03-24,0
17357,1,US-TX,30.722985700000002,-98.3884907,2018-03-13,1
17358,1,US-TX,30.578290000000003,-98.2728,2018-04-16,1
17359,1,US-TX,30.456939600000002,-98.185132,2018-04-04,0
17360,1,US-TX,30.452618,-98.192877,2018-04-17,0
17361,1,US-TX,30.5676,-98.2816,2018-04-15,1
17362,1,US-TX,30.75602,-98.226247,2018-04-30,1
17363,2,US-TX,30.5676,-98.2816,2018-04-10,1
17364,1,US-TX,30.667808899999997,-98.0772715,2018-04-07,0
17365,1,US-TX,30.456939600000002,-98.185132,2018-04-04,0
17366,1,US-TX,30.667808899999997,-98.0772715,2018-04-07,0
17367,1,US-TX,30.751098,-98.227828,2018-04-30,1
17368,1,US-TX,29.847678100000003,-97.7545081,2018-02-24,0
17369,12,US-TX,29.880384000000003,-97.680936,2018-02-25,1
17370,1,US-TX,29.8510385,-97.698015,2018-03-10,0
17371,1,US-TX,29.9821901,-97.6625729,2018-04-15,0
17372,1,US-TX,29.9821901,-97.6625729,2018-04-15,0
17373,1,US-TX,29.9821901,-97.6625729,2018-04-15,0
17374,4,US-TX,28.4500446,-96.40431159999999,2018-02-19,1
17375,4,US-TX,28.4500446,-96.40431159999999,2018-02-19,1
17376,16,US-TX,32.1211983,-99.1754246,2018-02-03,0
17377,1,US-TX,26.087486600000002,-97.439273,2018-02-28,0
17378,1,US-TX,26.1134077,-97.17264,2018-04-27,1
17379,1,US-TX,26.113734899999997,-97.1724492,2018-04-27,1
17380,3,US-TX,33.0368329,-95.0918554,2018-04-08,0
17381,20,US-TX,33.11373,-94.14953,2018-02-15,0
17382,1,US-TX,33.3034248,-94.1602235,2018-02-27,0
17383,1,US-TX,33.3034248,-94.1602235,2018-02-19,0
17384,2,US-TX,32.899191200000004,-94.5524597,2018-02-04,0
17385,9,US-TX,32.8853535,-94.3341064,2018-03-07,0
17386,1,US-TX,33.11373,-94.14953,2018-03-07,0
17387,15,US-TX,33.11373,-94.14953,2018-03-09,0
17388,2,US-TX,32.8853535,-94.3341064,2018-03-14,0
17389,1,US-TX,33.3034248,-94.1602235,2018-03-23,0
17390,1,US-TX,33.06136,-94.275868,2018-03-16,0
17391,13,US-TX,33.11373,-94.14953,2018-03-08,0
17392,1,US-TX,33.3034248,-94.1602235,2018-04-12,0
17393,1,US-TX,33.3034248,-94.1602235,2018-04-20,0
17394,3,US-TX,33.11373,-94.14953,2018-04-12,0
17395,16,US-TX,29.7455625,-94.8278046,2018-02-28,0
17396,40,US-TX,29.6148414,-94.5344353,2018-02-05,0
17397,1,US-TX,29.8105613,-94.72892759999999,2018-02-10,0
17398,2,US-TX,29.834687899999995,-94.7659075,2018-02-19,0
17399,2,US-TX,29.6643945,-94.4222546,2018-02-08,0
17400,17,US-TX,29.7298101,-94.6323752,2018-02-05,0
17401,3,US-TX,29.6142632,-94.5363128,2018-02-03,0
17402,17,US-TX,29.8290848,-94.6754122,2018-02-06,0
17403,45,US-TX,29.832213800000005,-94.6501512,2018-02-05,0
17404,100,US-TX,29.834100699999997,-94.6511993,2018-02-06,0
17405,2,US-TX,29.822104,-94.66479059999999,2018-02-15,0
17406,5,US-TX,29.8290848,-94.6754122,2018-02-01,0
17407,2,US-TX,29.834100699999997,-94.6511993,2018-02-01,0
17408,18,US-TX,29.801570899999998,-94.8426666,2018-02-18,0
17409,1,US-TX,29.6148414,-94.5344353,2018-03-03,0
17410,2,US-TX,29.8290848,-94.6754122,2018-03-03,0
17411,3,US-TX,29.834687899999995,-94.7659075,2018-03-31,0
17412,1,US-TX,29.6148414,-94.5344353,2018-03-03,0
17413,1,US-TX,29.6148414,-94.5344353,2018-03-03,0
17414,4,US-TX,29.801570899999998,-94.8426666,2018-03-31,0
17415,3,US-TX,29.801570899999998,-94.8426666,2018-03-19,0
17416,2,US-TX,29.819259000000002,-94.386364,2018-04-27,1
17417,1,US-TX,29.812821000000003,-94.380495,2018-04-18,0
17418,1,US-TX,29.6754645,-94.4605973,2018-04-29,0
17419,1,US-TX,29.670454100000004,-94.37341690000001,2018-04-04,0
17420,1,US-TX,29.6754645,-94.4605973,2018-04-29,0
17421,1,US-TX,29.6148414,-94.5344353,2018-04-20,0
17422,1,US-TX,29.8098911,-94.3837166,2018-04-23,0
17423,1,US-TX,32.038109000000006,-95.30169000000001,2018-02-04,0
17424,3,US-TX,31.8055453,-95.1228905,2018-02-01,0
17425,134,US-TX,31.873313,-100.56251,2018-02-26,0
17426,25,US-TX,32.0375987,-100.2785862,2018-03-10,1
17427,1,US-TX,31.808367200000003,-99.427389,2018-03-15,0
17428,1,US-TX,31.744472299999998,-99.33580400000001,2018-03-15,0
17429,1,US-TX,31.819338000000002,-99.627398,2018-03-04,0
17430,1,US-TX,31.827256199999997,-99.4230777,2018-04-20,1
17431,1,US-TX,31.827256199999997,-99.4230777,2018-04-20,1
17432,1,US-TX,33.0170506,-96.6171786,2018-02-17,1
17433,10,US-TX,33.046553700000004,-96.82047929999999,2018-02-09,1
17434,17,US-TX,33.0575251,-96.48564,2018-02-03,0
17435,10,US-TX,33.158450300000005,-96.61533759999999,2018-02-10,1
17436,1,US-TX,33.158450300000005,-96.61533759999999,2018-02-09,1
17437,2,US-TX,33.158450300000005,-96.61533759999999,2018-02-10,1
17438,3,US-TX,32.9982668,-96.5381151,2018-02-04,0
17439,1,US-TX,33.0536657,-96.72886690000001,2018-02-25,1
17440,1,US-TX,33.1856917,-96.68440820000001,2018-02-02,1
17441,23,US-TX,33.085159399999995,-96.7016816,2018-02-04,1
17442,50,US-TX,33.0381954,-96.4461616,2018-02-03,0
17443,3,US-TX,32.9982668,-96.5381151,2018-02-02,0
17444,15,US-TX,33.0560833,-96.6711473,2018-02-20,0
17445,27,US-TX,33.142754,-96.590014,2018-02-27,0
17446,2,US-TX,33.0808085,-96.5513009,2018-02-17,0
17447,2,US-TX,33.255784600000005,-96.6548824,2018-02-11,0
17448,4,US-TX,33.0445611,-96.72396540000001,2018-02-04,1
17449,500,US-TX,33.0528114,-96.331665,2018-02-03,0
17450,2,US-TX,33.1962324,-96.7028189,2018-02-16,1
17451,50,US-TX,33.073347399999996,-96.5445026,2018-02-25,0
17452,4,US-TX,33.046553700000004,-96.82047929999999,2018-02-24,1
17453,1,US-TX,33.184667,-96.681741,2018-02-16,1
17454,1,US-TX,33.0339956,-96.7285681,2018-02-05,1
17455,9,US-TX,33.085159399999995,-96.7016816,2018-02-25,1
17456,13,US-TX,33.085159399999995,-96.7016816,2018-02-04,1
17457,1,US-TX,32.9991531,-96.65755390000001,2018-02-18,1
17458,5,US-TX,33.164235999999995,-96.701966,2018-02-17,0
17459,1,US-TX,33.0800354,-96.78575009999999,2018-02-18,1
17460,3,US-TX,33.0680885,-96.7208203,2018-02-23,1
17461,4,US-TX,33.0536657,-96.72886690000001,2018-02-17,1
17462,2,US-TX,33.098633,-96.830049,2018-02-07,1
17463,1,US-TX,33.1604033,-96.6970468,2018-02-16,1
17464,1,US-TX,33.098528,-96.830039,2018-02-20,1
17465,1,US-TX,32.997257,-96.629059,2018-02-02,1
17466,20,US-TX,33.164235999999995,-96.701966,2018-02-17,0
17467,1,US-TX,33.0800354,-96.78575009999999,2018-02-03,1
17468,4,US-TX,33.0560833,-96.6711473,2018-02-01,0
17469,40,US-TX,33.0560833,-96.6711473,2018-02-15,0
17470,15,US-TX,33.036488899999995,-96.6640522,2018-02-16,1
17471,1,US-TX,33.1154031,-96.6620493,2018-02-25,1
